id	printers_id	purpose	time	material_amount	material_type	material_colour	price	print_comment	status	print_started_by	print_finished_by	created_at	updated_at
790	20	Loan	159:00:00	266	 		0	returned on 06/05/2015 to A. Duranec	Success	35	35	29/04/2015 18:00	06/05/2015 09:00
791	3	Use	00:57:00	13.2	 		0	0	Success	58	58	29/04/2015 10:48	29/04/2015 11:45
792	2	Use	01:52:00	49.6	 		0	0	Success	52	52	29/04/2015 09:00	29/04/2015 10:52
793	20	Use	02:52:00	68.4	 		0	0	Success	28	28	29/04/2015 09:00	29/04/2015 11:52
794	9	Loan	159:00:00	508	 		0	returned on 06/05/2015 to A. Duranec (the board doesnt heat up)	Success	58	58	29/04/2015 18:00	06/05/2015 09:00
795	17	Loan	159:00:00	203	 		0	returned on 06/05/2015 to A. Duranec (the nozzle doesnt heat up enough)	Success	58	58	29/04/2015 18:00	06/05/2015 09:00
796	17	Use	02:30:00	67.2	 		0	0	Success	55	55	29/04/2015 09:00	29/04/2015 11:30
797	9	Use	01:42:00	44.3	 		0	0	Success	55	55	29/04/2015 09:00	29/04/2015 10:42
798	9	Use	04:55:00	44.8	 		0	0	Success	55	55	29/04/2015 10:42	29/04/2015 15:37
799	3	Use	01:16:00	16.5	 		0	0	Success	52	52	29/04/2015 11:45	29/04/2015 13:01
800	3	Use	01:08:00	19.8	 		0	0	Success	52	52	29/04/2015 13:01	29/04/2015 14:09
801	4	Loan	159:00:00	100	 		0	returned on 06/05/2015 to A. Duranec	Success	35	35	29/04/2015 18:00	06/05/2015 09:00
802	22	Loan	159:00:00	333	 		0	returned on 06/05/2015 to A. Duranec	Success	35	35	29/04/2015 18:00	06/05/2015 09:00
803	12	Use	03:30:00	88	 		0	0	Success	55	55	29/04/2015 09:00	29/04/2015 12:30
804	11	Loan	159:00:00	730	 		0	returned by 06/05/2015 (no official record available)	Success	58	58	29/04/2015 18:00	06/05/2015 09:00
805	10	Use	00:27:00	1.8	 		0	0	Success	40	40	06/05/2015 09:00	06/05/2015 09:27
806	10	Use	00:27:00	3.7	 		0	0	Success	40	40	06/05/2015 09:27	06/05/2015 09:54
807	19	Use	00:13:00	2.3	 		0	0	Success	35	35	06/05/2015 09:00	06/05/2015 09:13
808	18	Use	00:18:00	2.69	 		0	0	Success	35	35	06/05/2015 09:00	06/05/2015 09:18
809	2	Use	03:41:00	90.9	 		0	0	Success	35	35	06/05/2015 09:00	06/05/2015 12:41
810	11	Use	00:51:00	21	 		0	0	Success	35	35	06/05/2015 09:00	06/05/2015 09:51
811	11	Use	00:51:00	21	 		0	0	Success	35	35	06/05/2015 09:51	06/05/2015 10:42
812	3	Use	00:15:00	5.7	 		0	0	Success	35	35	06/05/2015 00:00	06/05/2015 00:15
813	16	Use	00:30:00	12	 		0	0	Success	40	40	06/05/2015 09:00	06/05/2015 09:30
814	22	Loan	111:00:00	166	 		0	returned	Success	52	52	06/05/2015 18:00	11/05/2015 09:00
815	12	Use	00:47:00	17.1	 		0	Printing more filament holders	Success	40	40	06/05/2015 09:00	06/05/2015 09:47
816	3	Use	01:30:00	40	 		0	0	Success	40	40	06/05/2015 00:00	06/05/2015 01:30
817	10	Use	00:25:00	10	 		0	0	Success	35	35	06/05/2015 09:54	06/05/2015 10:19
818	18	Use	01:34:00	40	 		0	0	Success	35	35	06/05/2015 09:18	06/05/2015 10:52
819	20	Use	00:07:00	1.8	 		0	0	Success	40	40	06/05/2015 09:00	06/05/2015 09:07
820	9	Loan	144:00:00	56	 		0	returned	Success	28	28	06/05/2015 18:00	12/05/2015 18:00
821	3	Use	01:30:00	40	 		0	0	Success	40	40	06/05/2015 00:00	06/05/2015 01:30
822	20	Use	00:20:00	12	 		0	0	Success	35	35	06/05/2015 09:07	06/05/2015 09:27
823	17	Use	05:38:00	94	 		0	0	Success	35	35	06/05/2015 09:00	06/05/2015 14:38
824	16	Use	01:03:00	9.3	 		0	0	Success	35	35	06/05/2015 09:30	06/05/2015 10:33
825	12	Use	00:24:00	8.29	 		0	0	Success	35	35	06/05/2015 09:47	06/05/2015 10:11
826	2	Use	03:28:00	33.9	 		0	0	Success	40	40	06/05/2015 12:41	06/05/2015 16:09
827	20	Loan	135:00:00	105	 		0	returned	Success	28	28	06/05/2015 18:00	12/05/2015 09:00
828	11	Loan	159:00:00	480	 		0	returned	Success	52	52	06/05/2015 18:00	13/05/2015 09:00
829	16	Use	01:14:00	29.5	 		0	0	Success	52	52	06/05/2015 10:33	06/05/2015 11:47
830	10	Loan	1167:00:00	323.9	 		0	returned	Success	52	52	06/05/2015 18:00	24/06/2015 09:00
831	18	Use	01:13:00	31.8	 		0	0	Success	52	52	06/05/2015 10:52	06/05/2015 12:05
832	18	Loan	111:00:00	500	 		0	returned by 11/05/2015 (no official record available)	Success	52	52	06/05/2015 18:00	11/05/2015 09:00
833	17	Use	03:11:00	70.1	 		0	0	Success	52	52	06/05/2015 14:38	06/05/2015 17:49
834	11	Use	02:46:00	70.3	 		0	0	Success	52	52	06/05/2015 10:42	06/05/2015 13:28
835	12	Use	00:56:00	30	 		0	0	Success	35	35	06/05/2015 10:11	06/05/2015 11:07
836	11	Use	02:30:00	30	 		0	0	Success	35	35	06/05/2015 13:28	06/05/2015 15:58
837	2	Loan	00:00:00	70	 		0	returned	Success	52	52	06/05/2015 16:09	06/05/2015 16:09
838	3	Loan	00:00:00	292	 		0	returned	Success	52	52	06/05/2015 00:00	06/05/2015 00:00
839	9	Use	00:22:00	3.8	 		0	0	Success	35	35	06/05/2015 09:00	06/05/2015 09:22
840	18	Use	04:57:00	44.6	 		0	0	Success	35	35	06/05/2015 12:05	06/05/2015 17:02
841	22	Use	04:02:00	12.2	 		0	0	Success	40	40	06/05/2015 09:00	06/05/2015 13:02
842	9	Use	01:54:00	21.1	 		0	0	Success	40	40	06/05/2015 09:22	06/05/2015 11:16
843	3	Use	00:33:00	9.8	 		0	0	Success	52	52	06/05/2015 09:00	06/05/2015 09:33
844	17	Use	02:46:00	26.7	 		0	failed print	Failed	40	40	06/05/2015 17:49	06/05/2015 18:05
845	9	Use	01:35:00	25.6	 		0	0	Success	40	40	06/05/2015 11:16	06/05/2015 12:51
846	3	Use	01:45:00	14.5	 		0	0	Success	40	40	06/05/2015 09:33	06/05/2015 11:18
847	3	Use	02:33:00	18.5	 		0	0	Success	40	40	06/05/2015 11:18	06/05/2015 13:51
848	12	Loan	495:00:00	386	 		0	returned	Success	28	28	06/05/2015 18:00	27/05/2015 09:00
849	10	Use	01:40:00	30	 		0	0	Success	40	40	06/05/2015 10:19	06/05/2015 11:59
850	16	Loan	135:00:00	343.9	 		0	returned	Success	28	28	06/05/2015 18:00	12/05/2015 09:00
851	12	Use	02:34:00	58.8	 		0	0	Success	40	40	06/05/2015 11:07	06/05/2015 13:41
852	10	Use	00:36:00	4.8	 		0	0	Success	35	35	06/05/2015 11:59	06/05/2015 12:35
853	10	Use	00:36:00	4.7	 		0	0	Success	40	40	06/05/2015 12:35	06/05/2015 13:11
854	2	Use	03:45:00	91.7	 		0	0	Success	40	40	06/05/2015 16:09	06/05/2015 19:54
855	20	Use	02:51:00	72.8	 		0	0	Success	40	40	06/05/2015 09:27	06/05/2015 12:18
856	3	Use	00:57:00	6.89	 		0	0	Success	52	52	11/05/2015 09:00	11/05/2015 09:57
857	18	Use	00:00:00	146.6	 		0	returned	Success	35	35	11/05/2015 09:00	11/05/2015 09:00
858	22	Use	02:27:00	24.7	 		0	0	Success	35	35	11/05/2015 09:00	11/05/2015 11:27
859	20	Use	01:05:00	22	 		0	0	Success	40	40	12/05/2015 09:00	12/05/2015 10:05
860	16	Use	01:50:00	60	 		0	0	Success	40	40	12/05/2015 09:00	12/05/2015 10:50
861	19	Use	00:18:00	5.1	 		0	0	Success	40	40	12/05/2015 09:00	12/05/2015 09:18
862	19	Use	00:23:00	9.3	 		0	0	Success	40	40	12/05/2015 09:18	12/05/2015 09:41
863	20	Use	01:55:00	44.8	 		0	not recorded in paper form	Success	40	40	12/05/2015 10:05	12/05/2015 12:00
864	20	Use	05:34:00	74	 		0	0	Success	40	40	12/05/2015 12:00	12/05/2015 17:34
865	9	Use	01:43:00	43	 		0	0	Success	40	40	12/05/2015 09:00	12/05/2015 10:43
866	20	Use	03:01:00	19	 		0	0	Success	35	35	12/05/2015 17:34	12/05/2015 20:35
867	22	Use	03:00:00	40	 		0	0	Success	35	35	12/05/2015 09:00	12/05/2015 12:00
868	18	Use	00:40:00	7.2	 		0	0	Success	28	28	12/05/2015 09:00	12/05/2015 09:40
869	18	Use	02:16:00	75	 		0	0	Success	40	40	12/05/2015 09:40	12/05/2015 11:56
870	22	Use	02:16:00	75	 		0	0	Success	40	40	12/05/2015 12:00	12/05/2015 14:16
871	17	Use	00:45:00	45	 		0	0	Success	39	39	13/05/2015 09:00	13/05/2015 09:45
872	17	Use	01:22:00	25.2	 		0	0	Success	39	39	13/05/2015 09:45	13/05/2015 11:07
873	19	Loan	72:00:00	600	 		0	returned on 27/05/2015 to T. Standen	Success	54	54	13/05/2015 09:00	16/05/2015 09:00
874	16	Use	00:30:00	10.7	 		0	0	Success	7	7	13/05/2015 09:00	13/05/2015 09:30
875	16	Use	00:30:00	10.7	 		0	0	Success	7	7	13/05/2015 09:30	13/05/2015 10:00
876	22	Use	00:56:00	0.047222222	 		0	0	Success	7	7	13/05/2015 09:00	13/05/2015 09:56
877	19	Use	00:14:00	16	 		0	returned	Success	7	7	16/05/2015 09:00	16/05/2015 09:14
878	9	Use	05:43:00	74	 		0	0	Success	7	7	13/05/2015 09:00	13/05/2015 14:43
879	11	Use	05:33:00	74	 		0	0	Success	7	7	13/05/2015 09:00	13/05/2015 14:33
880	23	Use	02:00:00	10.4	 		0	0	Success	7	7	13/05/2015 09:00	13/05/2015 11:00
881	20	Use	06:07:00	31.8	 		0	0	Success	7	7	13/05/2015 09:00	13/05/2015 15:07
882	3	Use	03:44:00	31.4	 		0	0	Success	7	7	13/05/2015 09:00	13/05/2015 12:44
883	3	Use	05:58:00	50.1	 		0	0	Success	39	39	13/05/2015 12:44	13/05/2015 18:42
884	3	Use	04:07:00	39.1	 		0	0	Success	58	58	20/05/2015 09:00	20/05/2015 13:07
885	16	Use	02:05:00	40.1	 		0	0	Success	58	58	20/05/2015 09:00	20/05/2015 11:05
886	2	Use	02:30:00	5.9	 		0	0	Success	28	28	20/05/2015 09:00	20/05/2015 11:30
887	17	Use	04:40:00	88.7	 		0	0	Success	28	28	20/05/2015 09:00	20/05/2015 13:40
888	23	Use	04:40:00	88.7	 		0	0	Success	28	28	20/05/2015 09:00	20/05/2015 13:40
889	19	Loan	135:00:00	95	 		0	returned on 02/06/2015 to L. Wollatz	Success	7	7	27/05/2015 18:00	02/06/2015 09:00
890	11	Use	00:25:00	3.4	 		0	0	Success	54	54	27/05/2015 09:00	27/05/2015 09:25
891	18	Loan	135:00:00	218	ABS		0	returned on 02/06/2015 to L. Wollatz (returned in absence of demonstrators & no loan form found)	Success	52	52	27/05/2015 18:00	02/06/2015 09:00
892	12	Use	04:10:00	75	 		0	reprint	Success	54	54	27/05/2015 09:00	27/05/2015 13:10
893	19	Use	00:16:00	9.9	 		0	0	Success	7	7	02/06/2015 09:00	02/06/2015 09:16
894	19	Use	00:17:00	6.3	 		0	0	Success	7	7	02/06/2015 09:16	02/06/2015 09:33
895	22	Use	00:17:00	6.3	 		0	0	Success	7	7	02/06/2015 09:00	02/06/2015 09:17
896	19	Use	00:37:00	9.7	 		0	0	Success	52	52	02/06/2015 09:33	02/06/2015 10:10
897	20	Use	00:33:00	5.5	 		0	0	Success	52	52	02/06/2015 09:00	02/06/2015 09:33
898	4	Use	00:08:00	0.6	 		0	0	Success	52	52	02/06/2015 09:00	02/06/2015 09:08
899	4	Use	00:13:00	3.1	 		0	0	Success	52	52	02/06/2015 09:08	02/06/2015 09:21
900	17	Loan	15:00:00	0.00001	 		0	returned on 03/06/2015 to L. Wollatz	Success	7	7	02/06/2015 18:00	03/06/2015 09:00
901	4	Use	01:04:00	10.8	 		0	0	Success	28	28	02/06/2015 09:21	02/06/2015 10:25
902	20	Use	00:44:00	14	 		0	0	Success	28	28	02/06/2015 09:33	02/06/2015 10:17
903	19	Use	01:03:00	10.8	 		0	0	Success	28	28	02/06/2015 10:10	02/06/2015 11:13
904	3	Use	00:59:00	10	 		0	0	Success	35	35	02/06/2015 09:00	02/06/2015 09:59
905	4	Use	01:16:00	15.4	 		0	0	Success	35	35	02/06/2015 10:25	02/06/2015 11:41
906	16	Use	01:07:00	11.1	 		0	0	Success	35	35	02/06/2015 09:00	02/06/2015 10:07
907	4	Use	00:50:00	9.1	 		0	0	Success	54	54	02/06/2015 11:41	02/06/2015 12:31
908	3	Use	00:37:00	5.2	 		0	0	Success	54	54	02/06/2015 09:59	02/06/2015 10:36
909	20	Use	02:22:00	39.8	 		0	0	Success	54	54	02/06/2015 10:17	02/06/2015 12:39
910	19	Use	02:22:00	39.8	 		0	0	Success	54	54	02/06/2015 11:13	02/06/2015 13:35
911	3	Use	00:40:00	11	 		0	0	Success	28	28	02/06/2015 10:36	02/06/2015 11:16
912	18	Use	00:27:00	8.4	 		0	0	Success	28	28	02/06/2015 09:00	02/06/2015 09:27
913	18	Use	00:27:00	8.4	 		0	0	Success	28	28	02/06/2015 09:27	02/06/2015 09:54
914	4	Use	00:35:00	9.6	 		0	0	Success	28	28	02/06/2015 12:31	02/06/2015 13:06
915	4	Use	00:35:00	9.6	 		0	0	Success	28	28	02/06/2015 13:06	02/06/2015 13:41
916	20	Use	00:44:00	14.3	 		0	0	Success	52	52	05/06/2015 09:00	05/06/2015 09:44
917	19	Use	00:29:00	7.9	 		0	0	Success	52	52	05/06/2015 09:00	05/06/2015 09:29
918	4	Use	00:19:00	5.9	 		0	0	Success	52	52	05/06/2015 09:00	05/06/2015 09:19
919	20	Use	00:47:00	8.7	 		0	0	Success	52	52	05/06/2015 09:44	05/06/2015 10:31
920	19	Use	00:29:00	7.9	 		0	0	Success	52	52	05/06/2015 09:29	05/06/2015 09:58
921	4	Use	00:28:00	9	 		0	0	Success	52	52	05/06/2015 09:19	05/06/2015 09:47
922	20	Use	00:08:00	2.4	 		0	0	Success	35	35	05/06/2015 10:31	05/06/2015 10:39
923	19	Use	01:01:00	21.9	 		0	0	Success	35	35	05/06/2015 09:58	05/06/2015 10:59
924	17	Use	01:00:00	19.2	 		0	0	Success	35	35	05/06/2015 09:00	05/06/2015 10:00
925	18	Use	00:55:00	8.6	 		0	0	Success	35	35	08/06/2015 09:00	08/06/2015 09:55
926	3	Use	00:51:00	10	 		0	0	Success	35	35	08/06/2015 09:00	08/06/2015 09:51
927	4	Use	01:14:00	19.19	 		0	0	Success	35	35	08/06/2015 09:00	08/06/2015 10:14
928	20	Use	00:39:00	13.8	 		0	0	Success	35	35	08/06/2015 09:00	08/06/2015 09:39
929	20	Use	00:49:00	9.4	 		0	Failed print	Failed	52	52	08/06/2015 09:39	08/06/2015 09:43
930	4	Use	00:18:00	5.2	 		0	Failed print	Failed	52	52	08/06/2015 10:14	08/06/2015 10:15
931	4	Use	00:49:00	21.4	 		0	0	Success	52	52	08/06/2015 10:15	08/06/2015 11:04
932	19	Use	00:46:00	3.6	 		0	0	Success	52	52	08/06/2015 09:00	08/06/2015 09:46
933	20	Use	00:49:00	9.4	 		0	0	Success	52	52	08/06/2015 09:43	08/06/2015 10:32
934	18	Use	00:49:00	4	 		0	0	Success	52	52	08/06/2015 09:55	08/06/2015 10:44
935	3	Use	00:33:00	15.2	 		0	0	Success	39	39	08/06/2015 09:51	08/06/2015 10:24
936	18	Use	00:33:00	6.6	 		0	0	Success	39	39	08/06/2015 10:44	08/06/2015 11:17
937	20	Use	00:13:00	2.4	 		0	0	Success	39	39	08/06/2015 10:32	08/06/2015 10:45
938	3	Use	00:18:00	6.8	 		0	0	Success	58	58	09/06/2015 09:00	09/06/2015 09:18
939	20	Use	00:46:00	14.3	 		0	0	Success	58	58	09/06/2015 09:00	09/06/2015 09:46
940	18	Use	00:11:00	3	 		0	0	Success	58	58	09/06/2015 09:00	09/06/2015 09:11
941	16	Use	01:17:00	42.1	 		0	0	Success	58	58	09/06/2015 09:00	09/06/2015 10:17
942	20	Use	00:45:00	7.5	 		0	0	Success	54	54	09/06/2015 09:46	09/06/2015 10:31
943	18	Use	00:44:00	8.6	 		0	0	Success	54	54	10/06/2015 09:00	10/06/2015 09:44
944	3	Use	00:41:00	8.1	 		0	0	Success	54	54	10/06/2015 09:00	10/06/2015 09:41
945	18	Use	00:19:00	5.8	 		0	0	Success	52	52	10/06/2015 09:44	10/06/2015 10:03
946	20	Use	00:33:00	7.9	 		0	0	Success	52	52	10/06/2015 09:00	10/06/2015 09:33
947	18	Loan	495:00:00	574	 		0	returned on 01/07/2015 to L. Wollatz	Success	7	7	10/06/2015 18:00	01/07/2015 09:00
948	17	Loan	15:00:00	0	 		0	returned on 11/06/2015 to S. Mestry	Success	52	52	10/06/2015 18:00	11/06/2015 09:00
949	17	Use	00:58:00	20.8	 		0	0	Success	58	58	08/06/2015 09:00	08/06/2015 09:58
950	17	Use	00:58:00	20.8	 		0	0	Success	28	28	18/06/2015 09:00	18/06/2015 09:58
951	24	Use	03:56:00	119.4	 		0	0	Success	28	28	17/06/2015 09:00	17/06/2015 12:56
952	10	Use	01:33:00	11.4	 		0	Printing failed	Failed	52	52	24/06/2015 09:00	24/06/2015 09:09
953	1	Loan	1344:00:00	0	 		0	returned on 19/08/2015 to Y. Chen	Success	58	58	24/06/2015 18:00	19/08/2015 18:00
954	17	Use	00:58:00	20.9	 		0	0	Success	52	52	24/06/2015 09:00	24/06/2015 09:58
955	19	Use	01:32:00	11.2	 		0	Printing failed	Failed	52	52	24/06/2015 09:00	24/06/2015 09:09
956	16	Use	00:22:00	3.4	 		0	0	Success	52	52	24/06/2015 09:00	24/06/2015 09:22
957	17	Loan	159:00:00	150	 		0	returned on 01/07/2015 to L. Wollatz	Success	7	7	24/06/2015 18:00	01/07/2015 09:00
958	24	Use	07:39:00	181.6	 		21	print approved by Cruden - please refer to him for budget code	Success	7	7	01/07/2015 09:00	01/07/2015 16:39
959	25	Use	16:51:00	78.9	 		29.5	print approved by Cruden - please refer to him for budget code	Success	7	7	01/07/2015 09:00	02/07/2015 01:51
960	27	Use	07:00:00	74	 		0	Demonstrator	Success	7	7	01/07/2015 09:00	01/07/2015 16:00
961	17	Loan	327:00:00	305	 		0	returned on 15/07/2015 to T. Standen	Success	54	54	01/07/2015 18:00	15/07/2015 09:00
962	12	Loan	504:00:00	699.999	 		0	returned on 15/07/2015 to T. Standen (returned without notification of demonstrators)	Success	39	39	24/06/2015 18:00	15/07/2015 18:00
963	21	Loan	2055:00:00	900	 		695	returned on 07/10/2015 to L. Wollatz (Printer was on long loan signed off by Shoufeng)	Success	22	22	13/07/2015 18:00	07/10/2015 09:00
964	24	Use	01:40:00	21.7	 		4.5	Budget code: 510672104	Success	54	54	13/07/2015 09:00	13/07/2015 10:40
965	11	Use	00:50:00	10	 		2.5	Budget Code: 510672108	Success	58	58	15/07/2015 09:00	15/07/2015 09:50
966	9	Use	02:23:00	24.3	 		6	Budget Code: 510672108	Success	58	58	15/07/2015 09:00	15/07/2015 11:23
967	17	Use	01:03:00	12.1	 		3	Budget Code: 510472108	Success	58	58	15/07/2015 09:00	15/07/2015 10:03
968	3	Use	00:50:00	10	 		2.5	Budget Code: 510672108	Success	58	58	15/07/2015 09:00	15/07/2015 09:50
969	17	Use	00:21:00	7.2	 		1	Budget Code: 511023101	Success	58	58	15/07/2015 10:03	15/07/2015 10:24
970	4	Use	02:21:00	101	 		9	Project code:510672108	Success	52	52	15/07/2015 09:00	15/07/2015 11:21
971	17	Use	01:23:00	11.7	 		3	Code: 510672108	Success	52	52	15/07/2015 10:24	15/07/2015 11:47
972	9	Use	02:18:00	12.4	 		4.5	Code: 510672108	Success	52	52	15/07/2015 11:23	15/07/2015 13:41
973	12	Loan	2496:00:00	0	 		750.5	returned on 27/10/2015 to Chris M.	Success	52	52	15/07/2015 18:00	27/10/2015 18:00
974	18	Use	01:30:00	45.9	 		5	Code:510672108	Success	52	52	15/07/2015 09:00	15/07/2015 10:30
975	25	Use	06:50:00	39.5	 		16	Budget code: 510672104	Success	54	54	15/07/2015 09:00	15/07/2015 15:50
976	27	Use	07:47:00	63.5	 		15	Code:510672108	Success	28	28	29/07/2015 09:00	29/07/2015 16:47
977	17	Use	01:00:00	8	 		2	Code: 510672104	Success	28	28	29/07/2015 09:00	29/07/2015 10:00
978	9	Use	02:19:00	12.4	 		4.5	Code: 510672108	Success	28	28	29/07/2015 09:00	29/07/2015 11:19
979	16	Use	02:30:00	26	 		5.5	Code: 510672104	Success	58	58	29/07/2015 09:00	29/07/2015 11:30
980	4	Use	00:36:00	4.5	 		1.5	Code: 510672109	Success	58	58	29/07/2015 09:00	29/07/2015 09:36
981	9	Use	00:08:00	1.7	 		0.5	Code: 518672108	Success	58	58	29/07/2015 11:19	29/07/2015 11:27
982	25	Use	05:56:00	34.5	 		11	Code: 510672104	Success	58	58	29/07/2015 09:00	29/07/2015 14:56
983	16	Loan	72:00:00	56	 		0	returned on 07/08/2015 to Y. Chen	Success	58	58	04/08/2015 18:00	07/08/2015 18:00
984	17	Use	01:06:00	24.6	 		3	0	Success	52	52	05/08/2015 09:00	05/08/2015 10:06
985	3	Use	01:06:00	24.6	 		3	0	Success	52	52	05/08/2015 09:00	05/08/2015 10:06
986	11	Use	02:04:00	8.2	 		4	Code: 510672108	Success	52	52	05/08/2015 09:00	05/08/2015 11:04
987	4	Use	00:23:00	3.3	 		1	0	Success	52	52	05/08/2015 09:00	05/08/2015 09:23
988	9	Use	01:14:00	6.9	 		2.5	Code: 510672108	Success	52	52	05/08/2015 09:00	05/08/2015 10:14
989	4	Use	00:24:00	3.3	 		1	0	Success	52	52	05/08/2015 09:23	05/08/2015 09:47
990	3	Use	00:36:00	13	 		2	0	Success	52	52	05/08/2015 10:06	05/08/2015 10:42
991	20	Use	00:36:00	4.3	 		1.5	0	Success	52	52	05/08/2015 09:00	05/08/2015 09:36
992	3	Use	00:36:00	13	 		2	0	Success	52	52	05/08/2015 10:42	05/08/2015 11:18
993	9	Loan	183:00:00	106	 		0	returned on 19/08/2015 to Y. Chen	Success	58	58	11/08/2015 18:00	19/08/2015 09:00
994	11	Use	00:26:00	11	 		1.5	Code:510672108	Success	28	28	12/08/2015 09:00	12/08/2015 09:26
995	11	Use	01:00:00	12	 		2.5	Code:510672108	Success	28	28	12/08/2015 09:26	12/08/2015 10:26
996	24	Use	06:12:00	126	 		16	Code:510672109	Success	28	28	12/08/2015 09:00	12/08/2015 15:12
997	25	Use	06:12:00	126	 		16	Code:510672109	Success	28	28	12/08/2015 09:00	12/08/2015 15:12
998	26	Use	11:46:00	95	 		22.5	0	Success	26	26	12/08/2015 09:00	12/08/2015 20:46
999	27	Use	18:00:00	0	 		27	Own filament	Success	26	26	05/08/2015 09:00	06/08/2015 03:00
1000	24	Use	04:00:00	0	 		8	Own filament	Success	26	26	05/08/2015 09:00	05/08/2015 13:00
1001	27	Use	02:12:00	0	 		4.5	Own filament	Success	26	26	06/08/2015 09:00	06/08/2015 11:12
1002	28	Use	01:00:00	25	 		4.5	Code: 510146101	Success	26	26	06/08/2015 09:00	06/08/2015 10:00
1003	16	Use	00:34:00	3.3	 		1.5	Code: 513333102	Success	58	58	19/08/2015 09:00	19/08/2015 09:34
1004	27	Use	01:34:00	38.8	 		4.5	Code: 510672109	Success	58	58	19/08/2015 09:00	19/08/2015 10:34
1005	24	Use	01:34:00	38.8	 		4.5	Code: 510672109	Success	58	58	19/08/2015 09:00	19/08/2015 10:34
1006	16	Use	02:16:00	12.9	 		4.5	Code: 25838504	Success	58	58	19/08/2015 09:34	19/08/2015 11:50
1007	9	Use	01:22:00	18.3	 		3	Code: 510672109	Success	58	58	19/08/2015 09:00	19/08/2015 10:22
1008	28	Use	02:58:00	23.9	 		6	Code: 511028101	Success	58	58	19/08/2015 09:00	19/08/2015 11:58
1009	27	Use	01:00:00	28	 		3.5	Code: 510146101	Success	26	26	10/08/2015 09:00	10/08/2015 10:00
1010	27	Use	06:17:00	126	 		19	0	Success	40	40	19/08/2015 10:34	19/08/2015 16:51
1011	24	Use	06:17:00	126	 		19	0	Success	40	40	19/08/2015 10:34	19/08/2015 16:51
1012	25	Use	02:21:00	84.4	 		9	0	Success	40	40	19/08/2015 09:00	19/08/2015 11:21
1013	9	Loan	00:00:00	0	 		0	returned on 19/08/2015 to D. Newman	Success	39	39	19/08/2015 18:00	19/08/2015 18:00
1014	16	Use	03:38:00	43.9	 		8	Internship for Andy Cruden	Success	54	54	26/08/2015 09:00	26/08/2015 12:38
1015	20	Use	03:46:00	28.6	 		7.5	Internship for Andy Cruden	Success	54	54	26/08/2015 09:00	26/08/2015 12:46
1016	22	Use	02:32:00	35.8	 		6	Internship for Andy Cruden	Success	54	54	26/08/2015 09:00	26/08/2015 11:32
1017	11	Use	00:40:00	16.3	 		2.5	Budget code: 510672108	Success	54	54	26/08/2015 09:00	26/08/2015 09:40
1018	18	Use	00:49:00	8.2	 		2.5	budget code: 510632784	Success	54	54	26/08/2015 09:00	26/08/2015 09:49
1019	26	Use	02:49:00	101.6	 		11	budget code: 510672109	Success	54	54	26/08/2015 09:00	26/08/2015 11:49
1020	3	Use	00:24:00	3.8	 		1	budget code: 510632784	Success	54	54	26/08/2015 09:00	26/08/2015 09:24
1021	20	Loan	00:00:00	0	 		0	returned on 02/09/2015 to S. Zhou	Success	28	28	02/09/2015 17:00	02/09/2015 17:00
1022	20	Use	03:53:00	32.6	 		7.5	Budget code:513217101	Success	28	28	02/09/2015 09:00	02/09/2015 12:53
1023	3	Use	01:12:00	12	 		2.5	Code: 510632784	Success	28	28	02/09/2015 09:00	02/09/2015 10:12
1024	11	Use	00:39:00	1.5	 		1.5	Print failed reprinting	Failed	40	40	02/09/2015 09:00	02/09/2015 09:03
1025	4	Use	00:39:00	1.5	 		1.5	0	Success	40	40	02/09/2015 09:00	02/09/2015 09:39
1026	3	Use	00:31:00	3.6	 		1	0	Success	40	40	02/09/2015 10:12	02/09/2015 10:43
1027	3	Use	00:26:00	3.6	 		1	0	Success	40	40	02/09/2015 10:43	02/09/2015 11:09
1028	20	Loan	159:00:00	116	 		0	returned on 09/09/2015 to Y. Chen	Success	58	58	02/09/2015 18:00	09/09/2015 09:00
1029	3	Use	00:28:00	3.9	 		1	Code: 510632784	Success	58	58	09/09/2015 09:00	09/09/2015 09:28
1030	9	Use	00:24:00	2.2	 		1	Code: 510672108	Success	58	58	09/09/2015 09:00	09/09/2015 09:24
1031	3	Use	00:26:00	3.9	 		1	Code: 510632784	Success	58	58	09/09/2015 09:28	09/09/2015 09:54
1032	9	Use	01:40:00	9.3	 		3	Failed	Failed	52	52	09/09/2015 09:24	09/09/2015 09:34
1033	3	Use	00:28:00	3.9	 		1	Code: 510632784	Success	52	52	09/09/2015 09:54	09/09/2015 10:22
1034	9	Use	01:40:00	9.3	 		3	Code:510672108	Success	52	52	09/09/2015 09:34	09/09/2015 11:14
1035	3	Use	00:53:00	7.8	 		2	Code: 510632784	Success	52	52	09/09/2015 10:22	09/09/2015 11:15
1036	17	Loan	351:00:00	0	 		0	returned on 24/09/2015 to D. Newman	Success	39	39	09/09/2015 18:00	24/09/2015 09:00
1037	18	Loan	351:00:00	0	 		0	returned on 24/09/2015 to D. Newman	Success	39	39	09/09/2015 18:00	24/09/2015 09:00
1038	23	Loan	360:00:00	0	 		0	returned on 24/09/2015 to D. Newman	Success	39	39	09/09/2015 18:00	24/09/2015 18:00
1039	4	Use	02:11:00	48.3	 		9	0	Success	58	58	30/09/2015 09:00	30/09/2015 11:11
